time,open,high,low,close,volume,spread
2020-03-03 00:00:00+00:00,108.511,108.526,107.916,108.009,7588,0
2020-03-03 04:00:00+00:00,108.009,108.049,107.665,108.043,7594,0
2020-03-03 08:00:00+00:00,108.04,108.136,107.861,107.929,6532,0
2020-03-03 12:00:00+00:00,107.929,108.072,107.165,107.543,15335,0
2020-03-03 16:00:00+00:00,107.541,107.58,106.934,107.245,13528,0
2020-03-03 20:00:00+00:00,107.247,107.346,106.854,107.045,6076,0
2020-03-04 00:00:00+00:00,107.057,107.515,107.035,107.421,8067,0
2020-03-04 04:00:00+00:00,107.421,107.686,107.339,107.526,5185,0
2020-03-04 08:00:00+00:00,107.527,107.558,107.328,107.493,6164,0
2020-03-04 12:00:00+00:00,107.491,107.664,107.15,107.273,8531,0
2020-03-04 16:00:00+00:00,107.273,107.54,107.238,107.323,6620,0
2020-03-04 20:00:00+00:00,107.322,107.695,107.317,107.684,3331,0
2020-03-05 00:00:00+00:00,107.699,107.716,107.266,107.321,5253,0
2020-03-05 04:00:00+00:00,107.321,107.438,107.194,107.37,3607,0
2020-03-05 08:00:00+00:00,107.37,107.385,106.798,106.897,7520,0
2020-03-05 12:00:00+00:00,106.897,106.954,106.644,106.659,7443,0
2020-03-05 16:00:00+00:00,106.662,106.764,106.227,106.399,8082,0
2020-03-05 20:00:00+00:00,106.399,106.473,105.995,106.252,5386,0
2020-03-06 00:00:00+00:00,106.258,106.342,105.783,105.808,7115,0
2020-03-06 04:00:00+00:00,105.808,106.06,105.756,105.791,5592,0
2020-03-06 08:00:00+00:00,105.794,105.938,104.996,105.257,12359,0
2020-03-06 12:00:00+00:00,105.258,105.735,105.012,105.364,16963,0
2020-03-06 16:00:00+00:00,105.364,105.635,105.146,105.194,10911,0
2020-03-06 20:00:00+00:00,105.193,105.551,105.161,105.339,5170,0
2020-03-08 20:00:00+00:00,104.284,104.538,103.679,103.937,11092,0
2020-03-09 00:00:00+00:00,103.937,104.263,101.573,102.462,35405,0
2020-03-09 04:00:00+00:00,102.463,102.873,101.814,102.273,19740,0
2020-03-09 08:00:00+00:00,102.272,102.799,102.124,102.277,16832,0
2020-03-09 12:00:00+00:00,102.276,102.662,101.185,102.521,25388,0
2020-03-09 16:00:00+00:00,102.52,102.598,101.972,102.378,16564,0
2020-03-09 20:00:00+00:00,102.374,103.247,102.042,103.083,9737,0
2020-03-10 00:00:00+00:00,103.084,103.823,102.708,103.703,16277,0
2020-03-10 04:00:00+00:00,103.701,105.014,103.642,103.847,21700,0
2020-03-10 08:00:00+00:00,103.848,105.214,103.731,104.664,17266,0
2020-03-10 12:00:00+00:00,104.663,104.688,103.221,103.68,24768,0
2020-03-10 16:00:00+00:00,103.679,105.919,103.669,105.489,25198,0
2020-03-10 20:00:00+00:00,105.483,105.629,104.817,105.046,7273,0
2020-03-11 00:00:00+00:00,105.045,105.25,104.612,104.741,15376,0
2020-03-11 04:00:00+00:00,104.741,105.077,104.099,105.026,14876,0
2020-03-11 08:00:00+00:00,105.024,105.329,104.617,104.74,15741,0
2020-03-11 12:00:00+00:00,104.738,105.029,104.373,104.819,17076,0
